  _Vind,_kias ;   _Vind,_keas ;   Vtrue,_ktas ;   Vtrue,_ktgs ;   _Vind,__mph ;   Vtrue,mphas ;   Vtrue,mphgs ;   SLprs,_inHG ;   SLtmp,_degC ;   _wind,speed ;   _wind,__dir ;   __trb,_locl ;   _prec,_locl ;   _hail,_locl ;   __lat,__deg ;   __lon,__deg ;   __alt,ftmsl ;   __alt,ftagl ;   ___on,runwy ;   __alt,__ind ;   __lat,orign ;   __lon,orign ;   __L/D,ratio ;   ___cl,total ;   ___cd,total ;   __L/D,*etaP ;   wing1,_lift ;   wing1,_lift ;   wing2,_lift ;   wing2,_lift ;   wing3,_lift ;   wing3,_lift ;   wing1,_drag ;   wing1,_drag ;   wing2,_drag ;   wing2,_drag ;   wing3,_drag ;   wing3,_drag ; 
42.55299;51.19769;51.23891;51.23876;48.96911;58.96469;58.96469;29.92;15;0;0;0;0;0;-36.77969;-73.06921;55.16102;0.27151;0;46.28963;-36.5;-73;11.82307;0.41126;0.03478;7.1175;260.1445;207.52367;229.73822;69.63245;2.1724;4.39407;8.43778;6.24683;5.5893;1.90712;0.24279;0.26258; 
45.60672;54.0547;54.09796;54.09716;52.48327;62.25483;62.25483;29.92;15;0;0;0;0;0;-36.7795;-73.0694;54.84232;0.35267;0;46.00399;-36.5;-73;12.06254;0.44113;0.03657;7.83204;300.26352;239.8998;272.54846;86.49239;2.80668;6.96748;10.03622;7.3539;6.90246;2.2218;0.26702;0.30198; 
49.08089;56.46474;56.50965;56.50928;56.48128;65.03015;65.03015;29.92;15;0;0;0;0;0;-36.7793;-73.0696;54.48997;0.33451;0;45.68246;-36.5;-73;11.86817;0.41892;0.0353;8.30656;306.44681;252.90178;285.96567;92.74299;2.77953;6.07613;10.01448;7.71371;7.04218;2.38379;0.27906;0.30445; 
52.14801;58.25739;58.3034;58.30329;60.01086;67.09436;67.09437;29.92;15;0;0;0;0;0;-36.7791;-73.06982;54.12043;0.3467;0;45.32629;-36.5;-73;11.61743;0.38264;0.03294;8.63162;273.62885;234.09825;251.1109;73.81774;0.15663;2.35111;8.28592;6.81676;5.67975;2.30045;0.2828;0.29032; 
54.3523;59.03411;59.08047;59.07998;62.54752;67.98859;67.98859;29.92;15;0;0;0;0;0;-36.7789;-73.07005;53.80012;0.41554;0;44.97767;-36.5;-73;6.49334;0.18253;0.02811;5.10256;177.25394;142.94795;154.0867;-47.74468;-12.55303;-6.07805;4.77153;3.82628;3.56162;2.35675;0.35014;0.2909; 
55.41055;59.5631;59.60925;59.60613;63.76532;68.5971;68.5971;29.92;15;0;0;0;0;0;-36.7787;-73.07027;53.07838;0.38647;1;44.62175;-36.5;-73;11.36001;0.31929;0.02811;9.46403;238.55424;193.06564;274.11606;-19.88175;-2.71216;-3.09957;6.97095;5.26368;6.41699;2.2285;0.27397;0.27215; 
56.42456;60.32313;60.3688;60.3655;64.93222;69.47118;69.47118;29.92;15;0;0;0;0;0;-36.7785;-73.07052;51.87521;0.32093;1;43.82293;-36.5;-73;12.20053;0.39533;0.0324;10.95667;295.8063;271.94202;341.53754;99.32435;5.9611;4.07039;9.66506;8.6107;8.61831;2.65969;0.27655;0.27294; 
57.26675;60.58831;60.63319;60.63018;65.9014;69.77544;69.77544;29.92;15;0;0;0;0;0;-36.7783;-73.07076;50.75082;0.31553;1;42.72628;-36.5;-73;12.30516;0.41047;0.03336;10.83766;302.99286;287.38284;353.7648;132.80511;6.6432;6.94392;10.21918;9.51338;9.05932;3.07885;0.2723;0.28032; 
57.64022;60.67634;60.72031;60.71837;66.33118;69.87569;69.87569;29.92;15;0;0;0;0;0;-36.7781;-73.07101;49.65773;0.3171;1;41.60247;-36.5;-73;12.96066;0.49052;0.03785;9.71328;344.18671;325.82465;403.13504;197.58821;11.11968;11.62611;12.86768;11.8633;11.2611;4.23852;0.30024;0.3145; 
57.78641;61.08329;61.12699;61.12629;66.49942;70.34369;70.34369;29.92;15;0;0;0;0;0;-36.77789;-73.07124;49.01593;0.91911;1;40.59739;-36.5;-73;13.10021;0.75579;0.05769;9.53846;457.44675;462.46826;475.49332;452.12247;18.3376;32.45831;22.45418;22.49096;16.38902;13.71949;0.38851;0.70565; 
57.93105;61.67711;61.7213;61.71701;66.66587;71.02761;71.02761;29.92;15;0;0;0;0;0;-36.77769;-73.07149;49.10228;2.06085;1;39.97327;-36.5;-73;11.46553;0.82902;0.07231;8.22827;527.44562;483.4931;527.53522;516.01019;12.90804;48.79634;30.84751;25.05745;21.53016;17.57191;0.32212;1.23183; 
58.18215;62.17611;62.22306;62.17517;66.95482;71.60502;71.60502;29.92;15;0;0;0;0;0;-36.77747;-73.07172;51.7468;5.71535;1;40.48051;-36.5;-73;10.92945;0.82483;0.07547;8.10506;545.04236;484.87201;529.42413;528.79669;14.86331;48.95778;35.40014;27.85091;23.37587;20.92021;0.35692;1.26358; 
58.64125;61.97538;62.02781;61.80795;67.48315;71.38033;71.38033;29.92;15;0;0;0;0;0;-36.77724;-73.07195;57.96833;12.97732;1;43.38793;-36.5;-73;9.71565;0.91213;0.09388;7.413;593.14294;523.24677;569.07318;590.58014;27.23168;48.10399;48.63804;37.98911;31.12698;31.14719;0.58044;1.26595; 
58.07303;60.19209;60.25394;59.49849;66.82925;69.339;69.339;29.92;15;0;0;0;0;0;-36.77701;-73.07214;70.40446;25.67756;1;50.21856;-36.5;-73;8.68053;0.9879;0.11381;6.13006;600.92084;532.35468;577.60406;598.94556;35.01023;46.86518;58.31205;47.02011;35.9752;38.15048;0.79693;1.24974; 
55.22021;56.25108;56.32605;54.11298;63.54628;64.81886;64.81886;29.92;15;0;0;0;0;0;-36.77679;-73.07232;91.25227;47.33846;1;63.13848;-36.5;-73;6.49278;1.2093;0.18625;4.58872;635.39948;621.99695;621.01978;565.74963;60.374;57.65784;75.33704;73.85379;60.85095;45.21232;2.007;1.88314; 
49.09062;50.17289;50.2616;46.92679;56.49248;57.84002;57.84002;29.92;15;0;0;0;0;0;-36.77659;-73.07246;121.00014;77.87194;1;84.50487;-36.5;-73;7.78028;0.77073;0.09906;5.16291;354.77939;274.97742;272.92667;313.07199;2.82998;37.89849;27.38724;17.08275;12.45452;14.63579;0.19676;1.04719; 
43.31649;48.81762;48.91757;48.86346;49.84773;56.29333;56.29333;29.92;15;0;0;0;0;0;-36.7764;-73.0726;140.01497;97.58879;1;110.77536;-36.5;-73;-2.62547;-0.12065;0.04595;-1.69004;69.5943;-24.45853;-76.83277;-63.80228;-34.14493;2.63257;2.84493;1.90441;2.64735;2.77096;0.98687;0.21961; 
42.90521;52.85374;52.95511;52.5285;49.37444;60.93965;60.93965;29.92;15;0;0;0;0;0;-36.7762;-73.07275;131.17557;89.60185;1;124.33707;-36.5;-73;7.82617;1.1767;0.15035;5.2426;518.64056;473.65366;492.51147;495.45035;33.20608;44.14253;50.19814;44.78426;32.72576;35.66492;0.77442;1.28749; 
46.29582;55.65188;55.75;55.57162;53.27628;64.15596;64.15597;29.92;15;0;0;0;0;0;-36.77597;-73.07291;120.61935;79.9228;1;120.211;-36.5;-73;5.48344;1.15242;0.21016;3.72801;631.56592;561.08795;517.45959;518.05878;45.06622;52.43235;77.10578;70.11398;52.29367;51.54827;1.27974;2.09337; 
47.60831;57.18737;57.28352;57.08484;54.78667;65.9207;65.9207;29.92;15;0;0;0;0;0;-36.77574;-73.07303;115.03596;74.08511;1;112.42259;-36.5;-73;7.01957;0.54143;0.07713;4.86091;355.12167;273.84363;296.39651;282.94357;-17.97459;52.09501;24.37718;15.0918;11.43945;11.11402;0.42121;1.54989; 
51.69801;61.64948;61.7405;60.87469;59.49301;71.04971;71.0497;29.92;15;0;0;0;0;0;-36.77548;-73.07313;101.03285;59.14889;1;104.36269;-36.5;-73;9.7299;0.84197;0.08653;6.99775;555.466;479.41342;509.97339;521.06299;20.68034;45.95417;44.91232;36.57159;25.09678;29.62883;0.4524;1.18748; 
57.94431;65.90038;65.98077;65.14778;66.68112;75.92931;75.92931;29.92;15;0;0;0;0;0;-36.77519;-73.07318;83.49956;40.54021;1;90.81097;-36.5;-73;10.22262;0.79357;0.07763;7.59391;579.11975;532.73169;555.16815;566.79303;31.89018;36.69299;44.3857;39.36095;26.80257;28.94711;0.67651;0.84288; 
63.91874;70.02408;70.09111;69.24538;73.55637;80.65942;80.65942;29.92;15;0;0;0;0;0;-36.77488;-73.07317;65.55632;21.49197;1;74.05309;-36.5;-73;10.45126;0.66555;0.06368;8.39894;574.41614;503.91843;525.63794;536.31665;13.42872;43.48699;40.1517;31.88543;22.02633;22.43464;0.40447;0.9997; 
69.22718;73.6459;73.69666;72.93901;79.66522;84.80859;84.80859;29.92;15;0;0;0;0;0;-36.77456;-73.0731;47.2073;3.90601;1;56.16802;-36.5;-73;12.75235;0.64702;0.05074;10.86087;611.85632;544.198;567.34784;589.23132;13.54941;41.30479;33.10885;23.44485;20.68093;14.67974;0.42829;0.87753; 
71.68877;72.76157;72.8067;72.80102;82.49797;83.78446;83.78446;29.92;15;0;0;0;0;0;-36.77423;-73.07298;42.50556;0.57886;1;40.81925;-36.5;-73;7.63927;0.24463;0.03202;6.91034;291.49384;286.64658;435.20282;-74.63911;29.23809;-38.14626;8.44357;8.00575;10.89079;3.62017;0.61016;0.77665; 
72.20642;63.05521;63.09019;63.00044;83.09367;72.60291;72.60291;29.92;15;0;0;0;0;0;-36.77393;-73.07282;38.02049;-0.28119;0;34.13389;-36.5;-73;-18.32558;-0.28336;0.01546;0;-35.37458;5.73918;-219.65744;-32.00815;-24.39365;-25.09585;2.45791;1.91012;6.96101;2.09787;0.50884;0.50702; 
72.11153;49.67666;49.70865;49.70675;82.98447;57.2037;57.20369;29.92;15;0;0;0;0;0;-36.77371;-73.07268;44.12819;2.13032;1;34.0096;-36.5;-73;-0.03699;-0.01238;0.33461;0; ;;;;;;;;;;;;
-21;0.05237;0.05241;0.05234;-24.16637;0.06032;0.06032;29.92;15;0;0;0;0;0;-36.78184;-73.06846;56.88147;-0.00068;1;-9.14977;-36.5;-73;14.68071;-1.96813;-0.13406;0.03367;-0.00052;-0.00061;-0.00005;-0.00009;-0.00011;-0.00009;0.00025;0.00033;0.00029;0.00052;0.00002;0.00002; 
-21;0.1106;0.11069;0.11069;-24.16637;0.12738;0.12738;29.92;15;0;0;0;0;0;-36.78184;-73.06846;57.15076;0.27;1;25.66684;-36.5;-73;4.4472;901.92603;202.80768;0.02773;3.96281;2.81862;-0.00014;-0.00049;0.09113;-0.06681;0.10871;0.0692;0.00006;0.00008;0.00474;0.00457; 
-21;0.03231;0.03234;0.03234;-24.16637;0.03722;0.03722;29.92;15;0;0;0;0;0;-36.78184;-73.06846;57.14366;0.2626;1;43.07165;-36.5;-73;12.58162;9521.78711;756.80121;0.02401;4.97359;3.42304;-0.00006;-0.00007;0.13568;-0.08757;0.1369;0.08366;0;0;0.006;0.00572; 
-21;0.0019;0.0019;0.0019;-24.16637;0.00219;0.00219;29.92;15;0;0;0;0;0;-36.78184;-73.06846;57.14362;0.26256;1;47.07573;-36.5;-73;11.3452;3094949;272798.0313;0.00133;5.27905;3.61122;0;0;0.14465;-0.09669;0.14579;0.08835;0;0;0.00635;0.00606; 
-21;0.00071;0.00071;0.00071;-24.16637;0.00082;0.00082;29.92;15;0;0;0;0;0;-36.78184;-73.06846;57.14409;0.26307;1;47.83372;-36.5;-73;10.49586;22814368;2173653.25;0.00045;5.40517;3.69488;0;0;0.14835;-0.09941;0.1493;0.09039;0;0;0.00651;0.00621; 
-21;0.00017;0.00017;0.00017;-24.16637;0.0002;0.0002;29.92;15;0;0;0;0;0;-36.78184;-73.06846;57.14394;0.26292;1;47.96749;-36.5;-73;11.13114;370125120;33251330;0.00012;5.467;3.73515;0;0;0.15028;-0.10067;0.15103;0.09137;0;0;0.00658;0.00628; 
-21;0.01249;0.0125;0.0125;-24.16637;0.01439;0.01439;29.92;15;0;0;0;0;0;-36.78184;-73.06846;57.14464;0.26362;1;47.99008;-36.5;-73;10.91832;89377.76563;8186.03857;0.00873;5.47034;3.72729;0;-0.00001;0.15069;-0.10242;0.15133;0.09121;0;0;0.00658;0.00628; 
-21;0.00398;0.00398;0.00398;-24.16637;0.00458;0.00458;29.92;15;0;0;0;0;0;-36.78184;-73.06846;57.14425;0.26324;1;47.99343;-36.5;-73;10.07469;762494.375;75684.125;0.00151;5.72807;3.93618;0;0;0.15545;-0.10314;0.15794;0.09628;0;0;0.0069;0.00659; 
-21;0.0151;0.01512;0.01511;-24.16637;0.0174;0.0174;29.92;15;0;0;0;0;0;-36.78184;-73.06846;57.14672;0.26579;1;47.9943;-36.5;-73;14.3575;107126.6328;7461.37207;0.00641;8.03755;5.57232;0.00001;-0.00003;0.21379;-0.13938;0.221;0.13628;0;0;0.00969;0.00925; 
-21;0.00373;0.00373;0.00373;-24.16637;0.00429;0.00429;29.92;15;0;0;0;0;0;-36.78184;-73.06846;57.14654;0.26567;1;47.99616;-36.5;-73;5.8843;1000786.125;170077.2344;0.00059;12.75692;8.86058;0;0;0.33603;-0.22111;0.35095;0.21685;0;0;0.01534;0.01466; 
-21;0.00882;0.00883;0.00883;-24.16637;0.01016;0.01016;29.92;15;0;0;0;0;0;-36.78184;-73.06846;57.14357;0.26273;1;47.99528;-36.5;-73;-1.75071;-76975.30469;43968.01172;-0.0004;18.88169;13.06463;0;0.00002;0.50237;-0.33146;0.52006;0.31974;0;0;0.02266;0.02165; 
-21;0.01072;0.01073;0.01073;-24.16637;0.01235;0.01235;29.92;15;0;0;0;0;0;-36.78184;-73.06846;57.14368;0.26296;1;47.99385;-36.5;-73;-1.61693;-76029.5625;47020.85156;-0.0004;25.48953;17.60621;0.00001;0;0.68139;-0.45067;0.7026;0.43095;0;0;0.03053;0.02916; 
-20.85821;1.22403;1.22505;1.2248;-24.0032;1.40977;1.40977;29.92;15;0;0;0;0;0;-36.78184;-73.06846;57.13748;0.25949;1;47.9931;-36.5;-73;5.17272;25.18328;4.86848;0.13175;35.38334;24.3413;0.13732;0.05342;1.00167;-0.6262;0.98289;0.59857;0.00367;0.00134;0.04216;0.04014; 
-18.92963;4.14064;4.14409;4.14405;-21.78383;4.76893;4.76893;29.92;15;0;0;0;0;0;-36.78183;-73.06845;57.12083;0.27928;1;47.98506;-36.5;-73;11.10753;7.64772;0.68852;0.86137;48.08653;33.10513;1.5255;0.49432;1.44011;-0.82963;1.35223;0.82407;0.03827;0.01351;0.05686;0.05403; 
-15.3451;7.84155;7.84808;7.84793;-17.65882;9.03141;9.03141;29.92;15;0;0;0;0;0;-36.7818;-73.06844;57.06225;0.28156;1;47.96111;-36.5;-73;12.5932;3.06768;0.2436;1.69754;63.05716;43.95541;5.28596;1.60879;1.93697;-1.04673;1.79486;1.11177;0.13094;0.04692;0.07379;0.07029; 
-10.63301;12.23684;12.24702;12.24699;-12.23625;14.09362;14.09362;29.92;15;0;0;0;0;0;-36.78176;-73.06841;56.97818;0.28503;1;47.90022;-36.5;-73;13.80398;1.8886;0.13682;2.67349;79.98412;56.51289;12.42287;2.94809;2.38034;-1.31866;2.2963;1.4497;0.30291;0.10725;0.09253;0.08897; 
-4.94573;17.23281;17.24712;17.24702;-5.69145;19.84763;19.84763;29.92;15;0;0;0;0;0;-36.7817;-73.06839;56.87802;0.28081;1;47.82241;-36.5;-73;14.70686;1.22394;0.08322;3.61847;101.23137;72.4024;25.30937;5.42451;2.97383;-1.42517;2.96424;1.89931;0.62809;0.21192;0.11434;0.11063; 
1.4654;22.5527;22.57137;22.57137;1.68636;25.97468;25.97468;29.92;15;0;0;0;0;0;-36.78161;-73.06836;56.72408;0.31438;1;47.70459;-36.5;-73;14.32821;0.88081;0.06147;4.41053;121.67056;89.19142;41.00418;9.44726;3.10092;-1.37136;3.59658;2.38913;0.99298;0.36348;0.13503;0.13331; 
8.18226;27.48213;27.50491;27.50483;9.41597;31.65208;31.65208;29.92;15;0;0;0;0;0;-36.78149;-73.06834;56.7848;0.31481;1;47.63485;-36.5;-73;13.64322;0.7084;0.05192;5.31068;138.58273;105.17329;62.7779;15.76734;2.79905;-0.23098;4.18695;2.8903;1.5504;0.55047;0.14679;0.14864; 
14.40635;31.64449;31.67073;31.67053;16.57853;36.44603;36.44602;29.92;15;0;0;0;0;0;-36.78136;-73.06834;56.81402;0.27782;1;47.6257;-36.5;-73;12.88462;0.60156;0.04669;6.14663;142.63896;112.10724;77.93845;18.51451;1.41779;0.56482;4.27106;3.08961;1.85916;0.71003;0.15021;0.15642; 
19.78728;35.053;35.08203;35.08191;22.7708;40.37168;40.37169;29.92;15;0;0;0;0;0;-36.7812;-73.06837;56.74531;0.30784;0;47.63734;-36.5;-73;11.97604;0.51982;0.0434;6.62451;150.72827;124.09322;98.3951;30.97768;1.11547;2.02699;4.62345;3.55188;2.37311;0.91626;0.15184;0.16344; 
24.21225;37.47843;37.50939;37.50923;27.86296;43.16504;43.16504;29.92;15;0;0;0;0;0;-36.78104;-73.06844;56.60772;0.29829;0;47.57089;-36.5;-73;10.8841;0.43782;0.04023;6.79836;155.1868;121.03732;126.28613;19.21068;0.70194;2.22554;4.8667;3.43264;3.17716;0.94483;0.1492;0.16093; 
26.95732;37.91346;37.94469;37.9444;31.02193;43.66597;43.66597;29.92;15;0;0;0;0;0;-36.78088;-73.06853;56.42955;0.26506;0;47.44947;-36.5;-73;11.66294;0.47032;0.04033;7.99505;145.77153;117.5907;87.36561;79.91941;-0.33583;3.25633;4.57441;3.41043;1.84543;1.66671;0.14017;0.15658; 
27.89573;37.70591;37.73686;37.73672;32.10184;43.4268;43.4268;29.92;15;0;0;0;0;0;-36.78073;-73.06863;56.22717;0.30145;0;47.26952;-36.5;-73;11.02747;0.41235;0.03739;8.40162;130.84267;110.28419;98.3374;54.27441;-0.70864;3.04866;4.05607;3.23858;2.17323;1.21469;0.12956;0.14379; 
27.74826;36.93222;36.96239;36.96211;31.93213;42.53556;42.53556;29.92;15;0;0;0;0;0;-36.78059;-73.06876;55.97969;0.2855;0;47.05399;-36.5;-73;11.14316;0.37514;0.03367;9.82536;119.9069;96.27352;121.74473;15.85598;0.42169;1.28166;3.7577;2.77704;2.98737;0.87452;0.11516;0.12008; 
26.85143;35.8658;35.89498;35.89462;30.90007;41.30721;41.30721;29.92;15;0;0;0;0;0;-36.78046;-73.06889;55.73734;0.30723;0;46.81656;-36.5;-73;11.85817;0.3905;0.03293;7.78502;111.10199;92.89306;115.51183;23.39876;1.44062;1.01536;3.53545;2.77963;2.83792;0.86204;0.106;0.1085; 
25.6298;35.0209;35.04926;35.04892;29.49425;40.33397;40.33397;29.92;15;0;0;0;0;0;-36.78033;-73.06902;55.47039;0.28021;0;46.57125;-36.5;-73;12.66648;0.39777;0.0314;7.43677;107.62028;85.6229;109.65883;16.86399;1.5388;0.24319;3.43054;2.53288;2.68866;0.79761;0.10472;0.10596; 
24.66432;34.76706;34.79508;34.79472;28.38319;40.04146;40.04146;29.92;15;0;0;0;0;0;-36.78021;-73.06915;55.20958;0.281;0;46.31491;-36.5;-73;12.24514;0.41664;0.03402;6.80284;112.22993;92.75315;99.75856;29.02274;1.29685;1.07997;3.55275;2.79457;2.36935;0.86446;0.11082;0.11547; 
24.38659;35.24033;35.26857;35.26792;28.06359;40.58634;40.58634;29.92;15;0;0;0;0;0;-36.78009;-73.0693;54.8971;0.29354;0;46.03997;-36.5;-73;12.12825;0.45174;0.03725;6.49547;126.21902;103.43839;103.76511;33.61648;1.2811;1.72861;4.01321;3.11076;2.4915;0.92425;0.12291;0.13113; 
24.98842;36.45435;36.48341;36.48299;28.75616;41.98436;41.98436;29.92;15;0;0;0;0;0;-36.77998;-73.06945;54.62072;0.25494;0;45.76142;-36.5;-73;12.01233;0.45767;0.0381;6.31539;143.25836;115.77755;111.12057;34.65562;1.33668;1.96488;4.50829;3.42017;2.66604;0.97601;0.14042;0.14986; 
26.5453;38.37262;38.40305;38.40284;30.54779;44.19344;44.19344;29.92;15;0;0;0;0;0;-36.77988;-73.06962;54.31807;0.33563;0;45.46842;-36.5;-73;11.63571;0.42874;0.03685;6.05885;164.7112;128.69847;137.7495;16.94707;1.60159;1.58786;5.16862;3.73768;3.50557;0.96644;0.1623;0.16924; 
29.07792;41.11478;41.14716;41.14633;33.46227;47.35131;47.35131;29.92;15;0;0;0;0;0;-36.77977;-73.0698;53.95744;0.29596;0;45.15768;-36.5;-73;11.24535;0.44108;0.03922;6.1412;205.28082;167.88586;158.65755;59.99265;4.20816;3.30089;6.71862;5.17159;4.02503;1.41689;0.19283;0.20369; 
32.44768;43.82066;43.85492;43.85467;37.34013;50.46734;50.46733;29.92;15;0;0;0;0;0;-36.77967;-73.07001;53.56732;0.28785;0;44.79598;-36.5;-73;10.98861;0.45174;0.04111;6.64557;227.47066;194.42325;181.80249;82.45006;4.68885;5.08652;7.54255;6.17253;4.63959;1.81909;0.20857;0.22844; 
35.69106;45.76061;45.79637;45.79637;41.07254;52.70152;52.70152;29.92;15;0;0;0;0;0;-36.77956;-73.07024;53.53536;0.3266;0;44.50073;-36.5;-73;10.78473;0.44697;0.04144;7.03406;238.22174;203.2899;210.18802;85.66419;5.6535;5.36358;8.08636;6.54096;5.53799;1.91411;0.21519;0.23046; 
38.19684;47.01274;47.04947;47.04946;43.95614;54.14357;54.14356;29.92;15;0;0;0;0;0;-36.77946;-73.07047;53.53613;0.3347;0;44.41174;-36.5;-73;10.62072;0.41165;0.03876;7.46099;227.28426;198.54488;207.40981;86.01919;4.81897;4.67911;7.55777;6.33709;5.25339;1.94418;0.20883;0.22133; 
40.04443;48.45109;48.48841;48.4847;46.08231;55.79947;55.79947;29.92;15;0;0;0;0;0;-36.77935;-73.07071;52.77005;0.32425;1;44.26454;-36.5;-73;11.26645;0.43666;0.03876;8.58378;239.44562;209.18822;236.63333;97.48792;5.22274;6.6396;8.31283;6.8846;6.27468;2.17034;0.20814;0.23308; 
41.79771;49.47368;49.5111;49.50585;48.09995;56.97635;56.97635;29.92;15;0;0;0;0;0;-36.77925;-73.07097;51.81668;0.35119;1;43.58183;-36.5;-73;11.54909;0.46003;0.03983;9.66382;244.62447;223.73006;251.78938;123.26218;5.62943;8.61891;8.74338;7.74463;6.77179;2.6538;0.20641;0.2437; 
43.03423;49.9235;49.96057;49.95669;49.5229;57.4936;57.4936;29.92;15;0;0;0;0;0;-36.77916;-73.07123;50.8706;0.38994;1;42.65556;-36.5;-73;12.84824;0.58918;0.04586;12.09188;279.20377;260.59009;314.784;168.45593;10.9178;12.29152;11.40014;10.27475;9.87543;3.79236;0.24745;0.2788; 
43.58601;49.87829;49.91461;49.91172;50.15789;57.44071;57.44071;29.92;15;0;0;0;0;0;-36.77906;-73.07149;49.89232;0.36833;1;41.70244;-36.5;-73;13.02565;0.63717;0.04892;14.12361;287.24429;275.52771;337.06235;196.88988;12.71238;14.5566;12.49967;11.70688;11.2353;4.70747;0.26729;0.30767; 
43.50912;49.42365;49.45894;49.45579;50.06941;56.91633;56.91633;29.92;15;0;0;0;0;0;-36.77896;-73.07175;48.92892;0.41941;1;40.72649;-36.5;-73;13.15804;0.6743;0.05125;16.21698;289.76898;278.00159;356.29388;204.86908;14.15981;15.22121;13.36895;12.45836;12.67832;5.08026;0.28901;0.31537; 
42.91181;48.80628;48.84011;48.83085;49.38203;56.2042;56.2042;29.92;15;0;0;0;0;0;-36.77887;-73.07201;47.49801;0.42925;1;39.69725;-36.5;-73;12.88518;0.79535;0.06173;24.89371;316.10733;307.09213;400.32938;250.65018;18.47583;18.69172;16.62855;15.7908;16.34744;7.22903;0.38321;0.39254; 
41.98413;47.97829;48.01035;48.00151;48.31447;55.24933;55.24933;29.92;15;0;0;0;0;0;-36.77879;-73.07227;45.79124;0.44066;1;38.25399;-36.5;-73;12.71518;0.83292;0.06551;9.63559;314.50238;307.87836;402.60971;262.14932;19.19328;19.43883;17.37463;16.71857;17.15542;8.05199;0.4088;0.41803; 
40.91422;47.24306;47.27347;47.26441;47.08324;54.40134;54.40135;29.92;15;0;0;0;0;0;-36.7787;-73.07252;44.11394;0.43224;1;36.60845;-36.5;-73;12.54466;0.86538;0.06898;5.74876;314.09335;308.15311;397.90192;270.00562;19.35928;20.1411;17.87648;17.23458;17.40691;8.67533;0.41766;0.44282; 
40.08438;47.31582;47.3451;47.33606;46.12829;54.48376;54.48376;29.92;15;0;0;0;0;0;-36.77861;-73.07277;42.40786;0.4462;1;34.92928;-36.5;-73;12.15176;0.92049;0.07575;6.63406;343.45334;325.22766;415.33533;280.90161;21.63533;21.66396;20.19637;18.37897;19.05748;9.33216;0.47196;0.48691; 
40.28965;48.39907;48.4286;48.4229;46.3645;55.73065;55.73065;29.92;15;0;0;0;0;0;-36.77853;-73.07302;41.82637;0.43235;0;33.3189;-36.5;-73;13.00931;0.79162;0.06085;7.30337;345.34753;309.56744;369.11078;244.61548;17.25077;19.73103;17.45826;14.77203;14.45002;6.93399;0.34679;0.44623; 
41.9383;51.23573;51.26793;51.26198;48.26174;58.99808;58.99807;29.92;15;0;0;0;0;0;-36.77844;-73.07329;43.07029;0.57126;0;33.10395;-36.5;-73;11.39674;0.9539;0.0837;6.94462;447.58853;409.66125;419.35895;354.08557;18.87501;33.68139;23.98886;21.1721;17.37777;12.22582;0.38083;0.8256; 
44.90437;54.26739;54.30278;54.29469;51.67502;62.49052;62.49052;29.92;15;0;0;0;0;0;-36.77836;-73.07358;44.68577;1.03344;0;34.09463;-36.5;-73;10.22407;0.94599;0.09253;6.59459;498.91818;447.47302;434.73184;422.41095;10.65376;48.56448;28.01983;22.74642;18.32509;15.02541;0.28959;1.30116; 
47.9917;56.69954;56.73785;56.72734;55.22786;65.29276;65.29276;29.92;15;0;0;0;0;0;-36.77827;-73.07388;46.30949;1.50559;0;35.5584;-36.5;-73;10.35754;0.90671;0.08754;7.21135;527.79291;453.18198;459.45578;456.48364;8.06521;52.57012;30.60955;22.43054;19.21258;16.16071;0.28027;1.41287; 
51.02267;58.37187;58.41334;58.38645;58.71584;67.22088;67.22087;29.92;15;0;0;0;0;0;-36.77816;-73.07418;48.69434;2.91838;0;37.29765;-36.5;-73;11.23326;0.87715;0.07809;8.28712;526.79626;465.64584;474.86725;479.51849;15.1892;44.84008;31.12186;24.06652;19.80538;17.48204;0.35419;1.11232; 
53.54914;59.24233;59.28738;59.24671;61.62325;68.22671;68.2267;29.92;15;0;0;0;0;0;-36.77805;-73.07449;52.11402;7.75319;1;39.8004;-36.5;-73;10.84168;0.84127;0.0776;7.70141;510.77716;454.15881;471.8053;484.09213;19.75314;39.32817;33.75833;26.58315;21.31936;20.05478;0.426;0.95231; 
55.13615;60.3068;60.35612;60.30415;63.44955;69.45659;69.45658;29.92;15;0;0;0;0;0;-36.77791;-73.07479;56.0351;13.19982;1;43.12919;-36.5;-73;10.31385;0.81802;0.07931;6.59265;521.09155;451.61578;477.47415;483.09781;19.90704;39.35062;37.66472;28.80886;23.24319;21.76409;0.43466;0.97194; 
55.39194;46.25259;46.30426;45.5782;63.74392;53.286;53.286;29.92;15;0;0;0;0;0;-36.7778;-73.07505;76.50471;35.68923;0;43.74691;-36.5;-73;-0.00672;-0.003;0.44719;0; ;;;;;;;;;;;;
55.39194;44.15268;44.2002;42.73662;63.74392;50.86469;50.86469;29.92;15;0;0;0;0;0;-36.77771;-73.07527;73.70203;31.14919;0;43.74691;-36.5;-73;0.0982;0.00235;0.0239;0; ;;;;;;;;;;;;
-21;0.0576;0.05765;0.05756;-24.16637;0.06634;0.06634;29.92;15;0;0;0;0;0;-36.78184;-73.06846;56.88148;-0.00066;1;-9.14968;-36.5;-73;14.34225;-1.94785;-0.13581;0.03381;-0.00058;-0.00072;-0.00007;-0.00009;-0.00013;-0.00011;0.0003;0.0004;0.00035;0.00063;0.00002;0.00003; 
