  _Vind,_kias ;   _Vind,_keas ;   Vtrue,_ktas ;   Vtrue,_ktgs ;   _Vind,__mph ;   Vtrue,mphas ;   Vtrue,mphgs ;   __lat,__deg ;   __lon,__deg ;   __alt,ftmsl ;   __alt,ftagl ;   ___on,runwy ;   __alt,__ind ;   __lat,orign ;   __lon,orign ;   __L/D,ratio ;   ___cl,total ;   ___cd,total ;   __L/D,*etaP ;   wing1,_lift ;   wing1,_lift ;   wing2,_lift ;   wing2,_lift ;   wing3,_lift ;   wing3,_lift ;   wing1,_drag ;   wing1,_drag ;   wing2,_drag ;   wing2,_drag ;   wing3,_drag ;   wing3,_drag ; 
60.90742;63.33412;64.28333;64.28331;70.091;73.97594;73.97594;-36.80265;-73.08782;1008.12976;955.97308;1;998.89246;-36.5;-73;10.45735;0.72316;0.06915;8.51428;476.05093;446.74231;484.3046;485.19095;22.55532;32.88907;35.43033;31.83751;22.63714;22.55332;0.48327;0.74567; 
60.87005;63.3052;64.25405;64.25404;70.048;73.94225;73.94225;-36.80235;-73.08784;1008.21082;957.30109;1;998.97992;-36.5;-73;10.45447;0.72371;0.06922;8.52107;475.89417;446.65817;484.24115;485.15671;22.57495;32.89137;35.43693;31.85186;22.64878;22.57051;0.48361;0.74582; 
60.83057;63.27006;64.21846;64.21844;70.00257;73.90129;73.90128;-36.80206;-73.08788;1008.28516;958.83557;1;999.06219;-36.5;-73;10.45175;0.72439;0.06931;8.52122;475.64938;446.55051;484.22403;485.14792;22.62873;32.86487;35.44482;31.8736;22.66937;22.59265;0.48459;0.74527; 
60.78525;63.23309;64.181;64.18099;69.95042;73.85818;73.85818;-36.80176;-73.0879;1008.34692;958.98328;1;999.13293;-36.5;-73;10.44725;0.72523;0.06942;8.49819;475.5098;446.48035;484.29434;485.19363;22.67453;32.8649;35.46869;31.90128;22.70066;22.6201;0.48542;0.74548; 
60.7375;63.19886;64.14629;64.14629;69.89546;73.81824;73.81824;-36.80146;-73.08793;1008.39728;958.29114;1;999.19769;-36.5;-73;10.4414;0.7261;0.06954;8.48254;475.51309;446.45404;484.38504;485.25778;22.6932;32.90154;35.50334;31.92774;22.73282;22.6478;0.48572;0.74667; 
60.69285;63.17019;64.11723;64.11723;69.84409;73.7848;73.7848;-36.80117;-73.08796;1008.44122;957.60376;1;999.24768;-36.5;-73;10.43569;0.72686;0.06965;8.47801;475.58807;446.45822;484.4364;485.3085;22.69414;32.95107;35.53627;31.9488;22.75749;22.67131;0.48569;0.74821; 
60.65239;63.1437;64.09039;64.09039;69.79752;73.75391;73.75392;-36.80087;-73.08799;1008.48419;956.9256;1;999.28882;-36.5;-73;10.43128;0.72748;0.06974;8.48373;475.5965;446.42792;484.4321;485.30844;22.69746;32.98357;35.55828;31.96412;22.77476;22.6894;0.48572;0.74925; 
60.61644;63.11659;64.06291;64.0629;69.75616;73.72228;73.72228;-36.80058;-73.08803;1008.52722;956.263;1;999.33435;-36.5;-73;10.42784;0.72803;0.06982;8.48898;475.5014;446.35843;484.38098;485.27362;22.71157;32.99385;35.56982;31.97691;22.78784;22.70459;0.48596;0.74967; 
60.57941;63.08664;64.03255;64.03255;69.71354;73.68735;73.68735;-36.80029;-73.08807;1008.56769;955.61212;1;999.37561;-36.5;-73;10.42452;0.72862;0.0699;8.47371;475.35727;446.2659;484.36185;485.24426;22.73712;32.99452;35.58199;31.99273;22.80574;22.72191;0.48642;0.74985; 
60.54099;63.05946;64.00499;64.00499;69.66933;73.65563;73.65563;-36.79999;-73.0881;1008.59796;954.95953;1;999.41785;-36.5;-73;10.42482;0.72856;0.06989;8.46944;474.94113;445.85461;483.89453;484.77292;22.71875;32.95822;35.5479;31.95957;22.78187;22.69689;0.48602;0.74901; 
60.50735;63.04012;63.98536;63.98537;69.63062;73.63304;73.63306;-36.7997;-73.08815;1008.59705;954.28827;1;999.44312;-36.5;-73;10.41952;0.72934;0.07;8.46691;475.11029;446.0007;484.12833;485.00455;22.74172;33.00341;35.58981;31.99493;22.8168;22.73046;0.48644;0.75038; 
60.4789;63.02239;63.96735;63.96734;69.59788;73.61232;73.61231;-36.7994;-73.08819;1008.57562;953.47919;1;999.44165;-36.5;-73;10.41491;0.73003;0.0701;8.47309;475.22745;446.1246;484.33713;485.22089;22.76117;33.04401;35.62496;32.02764;22.84767;22.76226;0.4868;0.75159; 
60.4501;62.98774;63.93217;63.93214;69.56473;73.57183;73.57183;-36.79911;-73.08824;1008.56042;952.65057;1;999.42126;-36.5;-73;10.31903;0.74455;0.07215;8.38981;482.86481;453.8602;494.74518;495.61383;23.71172;33.97928;36.82154;33.16453;23.83955;23.74975;0.50561;0.77882; 
60.32361;62.75345;63.69496;63.68951;69.41917;73.29885;73.29885;-36.79882;-73.08829;1009.19019;952.46814;1;999.51056;-36.5;-73;10.09678;0.78112;0.07736;8.01764;498.79871;469.7753;516.68158;517.29346;25.84012;36.08582;39.54059;35.71158;26.14397;26.00218;0.55108;0.84416; 
59.90942;62.20583;63.14151;63.09925;68.94254;72.66196;72.66196;-36.79853;-73.08833;1011.77344;954.2312;1;1000.43805;-36.5;-73;9.86776;0.81614;0.08271;7.37374;510.79852;479.92505;530.81329;530.57391;27.38863;37.89173;41.92234;37.69721;28.08819;27.79867;0.58729;0.90781; 
59.1478;61.47182;62.40152;62.25824;68.06608;71.81039;71.81039;-36.79824;-73.08839;1017.28815;958.92719;1;1003.30164;-36.5;-73;9.65843;0.84343;0.08733;6.97282;519.20996;483.35535;532.9444;531.83704;27.67717;39.53339;43.52688;38.54679;29.07789;28.57562;0.59349;0.97027; 
58.17509;60.68134;61.60703;61.2899;66.94671;70.8961;70.8961;-36.79796;-73.08844;1026.07483;966.90912;1;1008.90228;-36.5;-73;9.41339;0.86014;0.09137;6.62599;524.09735;480.82605;524.57977;522.8623;26.49407;41.20737;44.2034;38.23787;29.03596;28.34571;0.56372;1.03483; 
57.09644;59.90509;60.82988;60.28062;65.70541;70.00178;70.00178;-36.79768;-73.0885;1038.33081;978.3559;1;1017.80707;-36.5;-73;9.37769;0.85474;0.09115;6.41209;518.51965;466.4017;499.85062;497.74725;23.59969;41.63454;42.79;35.90958;27.14145;26.38321;0.49967;1.05583; 
56.1542;59.46642;60.39749;59.71223;64.6211;69.5042;69.5042;-36.79741;-73.08855;1053.02905;992.37115;1;1029.90454;-36.5;-73;9.51377;0.81785;0.08597;6.29864;505.93805;442.06854;462.61179;462.63663;19.53705;40.42385;39.83155;32.06343;23.72685;23.19825;0.42761;1.02084; 
55.5976;59.33935;60.28219;59.56129;63.98058;69.37151;69.3715;-36.79714;-73.08862;1068.56653;1006.5954;1;1044.18848;-36.5;-73;9.52847;0.79518;0.08345;6.32196;500.43408;429.36636;441.7702;443.60193;16.35834;40.73017;38.27496;29.99211;21.82852;21.53244;0.38427;1.03035; 
55.35414;59.32669;60.28308;59.61012;63.70041;69.37254;69.37254;-36.79687;-73.08869;1084.0708;1021.04108;1;1059.51794;-36.5;-73;9.63304;0.77797;0.08076;6.37284;494.05591;421.08682;429.13812;432.43204;15.24136;39.65064;36.98324;28.73603;20.58719;20.54992;0.37215;0.9932; 
55.3773;59.51114;60.48355;59.90165;63.72706;69.60323;69.60323;-36.7966;-73.08877;1098.72095;1034.64966;1;1074.77063;-36.5;-73;9.75552;0.76453;0.07837;6.45865;490.32065;417.74393;423.28104;427.51141;15.26315;38.24969;36.13398;28.07733;19.90184;19.95875;0.37416;0.94548; 
55.66694;59.9144;60.90553;60.41464;64.06037;70.08884;70.08884;-36.79633;-73.08884;1112.23584;1047.10547;1;1089.29749;-36.5;-73;9.76019;0.7631;0.07818;6.48059;495.52954;422.69604;428.76425;433.07156;15.55333;38.51178;36.51456;28.40547;20.15781;20.19336;0.37967;0.94937; 
56.17671;60.44172;61.45306;61.01024;64.647;70.71893;70.71893;-36.79606;-73.08894;1124.93188;1058.71802;1;1102.87915;-36.5;-73;9.76519;0.76371;0.07821;6.52452;503.28473;430.13562;437.4213;441.81107;15.973;39.10472;37.16416;28.98607;20.60376;20.64888;0.38721;0.9627; 
56.81948;60.86703;61.89672;61.47622;65.38669;71.22948;71.22948;-36.79578;-73.08903;1137.2439;1069.92542;1;1115.68567;-36.5;-73;9.87653;0.75803;0.07675;7.03707;502.57339;434.91162;442.35699;446.37018;16.11781;39.09971;36.89288;29.3044;20.71308;20.81125;0.38867;0.95044; 
57.3138;60.89388;61.93502;61.5412;65.95554;71.27354;71.27355;-36.79551;-73.08912;1149.28088;1080.83923;1;1128.08435;-36.5;-73;9.99055;0.75817;0.07589;7.24414;495.28702;436.76755;446.71429;450.12503;18.07115;37.12753;36.39534;29.77944;20.96174;21.11937;0.41127;0.88538; 
57.45549;60.76528;61.8148;61.44363;66.1186;71.13521;71.13522;-36.79523;-73.08922;1160.90051;1091.68066;1;1140.08728;-36.5;-73;10.03228;0.76541;0.07629;7.0742;492.69699;438.68646;451.77637;454.85028;20.01353;35.80605;36.59985;30.37068;21.51376;21.54663;0.4386;0.84909; 
57.41772;60.83001;61.89101;61.51988;66.07513;71.22291;71.22292;-36.79496;-73.08932;1172.24536;1102.62036;1;1151.65808;-36.5;-73;9.94881;0.77209;0.07761;6.85854;499.39719;441.5625;456.78421;458.35645;19.71195;37.10631;37.46078;30.708;22.03316;21.78818;0.43453;0.89126; 
57.50523;61.12849;62.20533;61.81465;66.17584;71.58462;71.58462;-36.79469;-73.08942;1183.82202;1113.78162;1;1163.13599;-36.5;-73;9.892;0.76805;0.07764;6.83277;506.43692;442.46469;456.52017;458.48798;18.11287;38.82413;37.84933;30.46938;21.86814;21.64496;0.41349;0.94365; 
57.79555;61.41744;62.51035;62.10155;66.50993;71.93563;71.93563;-36.79442;-73.08954;1195.71985;1125.25354;1;1174.74597;-36.5;-73;9.93138;0.75645;0.07617;7.01584;505.72128;441.1232;452.83783;455.36087;17.0974;38.94322;37.29759;29.97949;21.3027;21.23006;0.40155;0.94223; 
58.11946;61.52927;62.6353;62.22662;66.88268;72.07942;72.07943;-36.79415;-73.08965;1207.75159;1137.01343;1;1186.5918;-36.5;-73;10.0359;0.74889;0.07462;7.2036;500.38678;439.97263;450.67276;453.41534;17.69803;37.49186;36.55079;29.77577;20.95856;20.98945;0.40914;0.89429; 
58.31006;61.51017;62.62693;62.22965;67.10202;72.06979;72.0698;-36.79388;-73.08977;1219.72339;1148.76599;1;1198.60181;-36.5;-73;10.09231;0.74848;0.07416;7.21037;496.77386;440.03345;451.57709;454.06448;18.75292;36.29395;36.29685;29.89737;21.03188;21.01723;0.42282;0.85868; 
58.35822;61.52128;62.64906;62.26056;67.15744;72.09525;72.09525;-36.79361;-73.08989;1231.4104;1160.23071;1;1210.42419;-36.5;-73;10.0713;0.75059;0.07453;7.09641;497.98633;440.6636;453.60464;455.49829;18.82736;36.53281;36.55;30.02875;21.24492;21.11061;0.42375;0.86701; 
58.40417;61.66068;62.80194;62.41203;67.21032;72.27119;72.27119;-36.79334;-73.09001;1243.17004;1171.76001;1;1222.25024;-36.5;-73;10.0404;0.74994;0.07469;7.04824;501.81052;441.52097;454.54733;456.40598;18.20027;37.37088;36.84279;30.00168;21.27535;21.11279;0.41614;0.89222; 
58.55858;61.857;63.013;62.6166;67.38801;72.51408;72.51408;-36.79307;-73.09014;1255.0957;1183.44702;1;1234.12012;-36.5;-73;10.04921;0.74515;0.07415;7.12789;503.34708;441.74442;453.69733;455.93417;17.64474;37.6749;36.74862;29.82629;21.06787;20.97397;0.40988;0.89936; 
58.77384;61.97935;63.14881;62.75117;67.63573;72.67036;72.67036;-36.7928;-73.09028;1267.06995;1195.17639;1;1246.01978;-36.5;-73;10.09408;0.7402;0.07333;7.24884;501.3269;441.42975;452.64407;455.09479;17.71931;37.15586;36.38732;29.69534;20.86406;20.83277;0.41108;0.88151; 
58.93435;62.00095;63.18193;62.79042;67.82044;72.70847;72.70848;-36.79253;-73.09041;1278.94836;1206.80505;1;1257.91248;-36.5;-73;10.13441;0.73859;0.07288;7.28619;498.78152;441.27817;452.84692;455.19595;18.23561;36.44118;36.15585;29.72004;20.84571;20.81573;0.41763;0.85974; 
59.0009;62.00528;63.19735;62.81262;67.89703;72.72621;72.72622;-36.79226;-73.09055;1290.70911;1218.31079;1;1269.75525;-36.5;-73;10.13899;0.73953;0.07294;7.23516;498.56625;441.68356;454.08478;456.13477;18.52313;36.27918;36.21939;29.81808;20.96399;20.87508;0.42128;0.85551; 
59.0349;62.06972;63.274;62.89074;67.93615;72.81442;72.81441;-36.792;-73.0907;1302.41992;1229.76086;1;1281.53015;-36.5;-73;10.12094;0.7398;0.0731;7.19144;500.51825;442.2449;455.05457;456.94681;18.26947;36.70494;36.40715;29.84388;21.02988;20.90672;0.41825;0.86835; 
59.11407;62.18571;63.40321;63.01681;68.02726;72.96311;72.96311;-36.79173;-73.09084;1314.10706;1241.1825;1;1293.20911;-36.5;-73;10.12116;0.73768;0.07289;7.22102;501.95724;442.62769;454.93781;457.01404;17.95718;36.95423;36.42305;29.77369;20.95015;20.85184;0.41473;0.87496; 
59.24312;62.28003;63.51042;63.12204;68.17577;73.08649;73.08649;-36.79147;-73.09099;1325.93176;1252.73364;1;1304.98499;-36.5;-73;10.14009;0.73452;0.07244;7.28814;501.36661;442.49622;454.28931;456.50809;17.84768;36.81596;36.24895;29.67761;20.82228;20.75777;0.41361;0.8695; 
59.357;62.31326;63.55532;63.1693;68.30682;73.13816;73.13816;-36.7912;-73.09115;1337.71448;1264.23792;1;1316.75623;-36.5;-73;10.16465;0.73283;0.0721;7.32808;499.85724;442.31219;454.15265;456.35886;18.04988;36.43986;36.08109;29.65889;20.77454;20.72242;0.41617;0.85773; 
59.41695;62.31889;63.57207;63.1902;68.37581;73.15744;73.15744;-36.79094;-73.0913;1349.48499;1275.72363;1;1328.56555;-36.5;-73;10.17671;0.73295;0.07202;7.31117;499.26926;442.46506;454.74084;456.82022;18.30202;36.20351;36.06274;29.70906;20.82022;20.74968;0.41945;0.85101; 
59.44578;62.34853;63.61336;63.23339;68.40899;73.20495;73.20495;-36.79068;-73.09147;1361.2699;1287.33215;1;1340.39429;-36.5;-73;10.17235;0.73323;0.07208;7.28646;500.02029;442.84116;455.39557;457.37744;18.29652;36.30217;36.14686;29.74307;20.86962;20.77414;0.41953;0.85413; 
59.48886;62.41173;63.68882;63.30777;68.45856;73.29179;73.29179;-36.79042;-73.09163;1372.98828;1298.81335;1;1352.12378;-36.5;-73;10.16635;0.73233;0.07203;7.29047;501.0116;443.07883;455.52365;457.51831;18.07673;36.52657;36.19173;29.71316;20.85012;20.75133;0.41689;0.86038; 
59.5589;62.47251;63.76189;63.37957;68.53915;73.37588;73.37589;-36.79016;-73.0918;1384.73242;1311.6759;1;1363.84717;-36.5;-73;10.17207;0.7306;0.07182;7.32383;501.03482;443.03461;455.22946;457.29236;17.9247;36.56405;36.12663;29.65595;20.78308;20.7021;0.41509;0.86072; 
59.62931;62.50313;63.80414;63.42256;68.62019;73.42449;73.42449;-36.7899;-73.09196;1396.42969;1324.73962;1;1375.53198;-36.5;-73;10.18726;0.72937;0.0716;7.3519;500.31042;442.94202;455.07669;457.16962;18.00539;36.36829;36.0276;29.63378;20.74124;20.67445;0.41618;0.85452; 
59.67509;62.51267;63.82492;63.44548;68.67287;73.44841;73.4484;-36.78964;-73.09214;1408.16382;1337.83862;1;1387.27869;-36.5;-73;10.19772;0.72911;0.0715;7.35317;499.78925;443.00256;455.30408;457.35007;18.1663;36.18169;35.98742;29.65329;20.75141;20.67934;0.41828;0.84904; 
59.69967;62.52611;63.84965;63.47178;68.70116;73.47687;73.47687;-36.78939;-73.09232;1419.85181;1350.07239;1;1398.99255;-36.5;-73;10.19762;0.72921;0.07151;7.34176;499.96075;443.17233;455.67319;457.64716;18.20309;36.18333;36.01589;29.67493;20.77953;20.69254;0.4188;0.84919; 
59.72231;62.55547;63.89061;63.51281;68.72721;73.52401;73.52402;-36.78913;-73.0925;1431.50525;1361.57373;1;1410.65515;-36.5;-73;10.19421;0.72893;0.0715;7.33617;500.47513;443.31851;455.85944;457.81198;18.11069;36.29633;36.05044;29.66998;20.78277;20.68973;0.41769;0.8524; 
59.75706;62.59046;63.9374;63.55899;68.7672;73.57785;73.57786;-36.78888;-73.09268;1443.21399;1373.11951;1;1422.3595;-36.5;-73;10.19557;0.72814;0.07142;7.35012;500.68265;443.35718;455.79269;457.77496;18.01745;36.34991;36.03633;29.64474;20.75543;20.66902;0.4166;0.85364; 
59.79728;62.61344;63.97198;63.59364;68.81348;73.61765;73.61765;-36.78862;-73.09287;1454.9624;1384.69421;1;1434.10071;-36.5;-73;10.20242;0.72733;0.07129;7.36582;500.39053;443.31015;455.67551;457.67834;18.02034;36.28009;35.98459;29.62543;20.72679;20.64878;0.41669;0.85127; 
59.82798;62.62236;63.99226;63.61494;68.84882;73.64098;73.64098;-36.78837;-73.09306;1466.78333;1396.32996;1;1445.92517;-36.5;-73;10.20923;0.72703;0.07121;7.376;500.05078;443.31778;455.73996;457.73734;18.0995;36.1712;35.95137;29.62991;20.72374;20.64678;0.41772;0.848; 
59.84478;62.62898;64.01006;63.63375;68.86815;73.66146;73.66145;-36.78812;-73.09325;1478.44336;1407.79688;1;1457.59839;-36.5;-73;10.21097;0.72703;0.0712;7.37086;500.02643;443.39108;455.92587;457.89185;18.14183;36.14028;35.95618;29.64207;20.73687;20.65357;0.41828;0.84714; 
59.85775;62.64193;64.03433;63.65838;68.88306;73.6894;73.6894;-36.78788;-73.09345;1490.11523;1419.26709;1;1469.28101;-36.5;-73;10.2096;0.72695;0.0712;7.36592;500.24368;443.47137;456.06351;458.01031;18.11272;36.18449;35.97445;29.64432;20.74349;20.65555;0.41794;0.84841; 
59.87415;62.65945;64.06329;63.68717;68.90195;73.72272;73.72272;-36.78763;-73.09365;1501.77197;1430.22412;1;1480.94019;-36.5;-73;10.20957;0.72662;0.07117;7.37015;500.40646;443.50467;456.07306;458.02908;18.06287;36.22377;35.9758;29.63437;20.73438;20.6481;0.41735;0.84943; 
59.89455;62.67357;64.08875;63.71258;68.92542;73.75201;73.75202;-36.78738;-73.09386;1513.40698;1442.0144;1;1492.56848;-36.5;-73;10.21231;0.7262;0.07111;7.37931;500.3313;443.49298;456.01407;457.99234;18.04874;36.20671;35.95428;29.62317;20.71901;20.63768;0.41721;0.84875; 
59.9123;62.68015;64.10659;63.73084;68.94584;73.77254;73.77254;-36.78714;-73.09406;1525.13086;1452.68103;1;1504.29187;-36.5;-73;10.21603;0.72596;0.07106;7.38368;500.15228;443.48114;456.01816;458.00021;18.07947;36.15413;35.93375;29.62174;20.71338;20.63414;0.41761;0.84714; 
59.92284;62.68327;64.12076;63.7456;68.95797;73.78886;73.78886;-36.7869;-73.09427;1536.69592;1463.45215;1;1515.87085;-36.5;-73;10.21778;0.72591;0.07104;7.38593;500.06995;443.50391;456.09167;458.06479;18.10909;36.12328;35.92894;29.62709;20.71764;20.63655;0.41799;0.84624; 
59.92913;62.68776;64.13651;63.76174;68.96522;73.80698;73.80698;-36.78666;-73.09448;1548.44397;1475.03577;1;1527.62317;-36.5;-73;10.21758;0.72593;0.07105;7.38049;500.14279;443.5412;456.1842;458.14407;18.10912;36.13337;35.93822;29.6313;20.72398;20.64002;0.41801;0.84655; 
59.93588;62.69558;64.15565;63.78092;68.97298;73.82901;73.82902;-36.78642;-73.0947;1560.16772;1488.1189;1;1539.34851;-36.5;-73;10.21721;0.72582;0.07104;7.38012;500.24698;443.56348;456.21777;458.17575;18.086;36.1573;35.94374;29.6286;20.72291;20.63851;0.41773;0.84722; 
59.94529;62.70342;64.17483;63.80003;68.98381;73.85107;73.85107;-36.78618;-73.09492;1571.89294;1499.37549;1;1551.06958;-36.5;-73;10.21799;0.72562;0.07101;7.38682;500.2515;443.56842;456.1954;458.17023;18.0708;36.16046;35.93653;29.62321;20.71578;20.63402;0.41755;0.84721; 
59.95402;62.70682;64.18938;63.81476;68.99386;73.86782;73.86781;-36.78595;-73.09514;1583.53259;1508.70105;1;1562.70923;-36.5;-73;10.21991;0.72548;0.07099;7.39094;500.15805;443.54865;456.186;458.16135;18.08188;36.1362;35.9254;29.62096;20.71177;20.63138;0.4177;0.84647; 
59.95936;62.70803;64.20181;63.82752;69;73.88213;73.88212;-36.78571;-73.09536;1595.29309;1518.09119;1;1574.46838;-36.5;-73;10.22112;0.72545;0.07098;7.39034;500.09839;443.55499;456.22162;458.19043;18.10052;36.11565;35.92148;29.62377;20.71372;20.63255;0.41794;0.84587; 
59.96173;62.70862;64.21349;63.83948;69.00272;73.89557;73.89557;-36.78548;-73.09559;1606.91687;1527.96594;1;1586.09326;-36.5;-73;10.22104;0.72547;0.07098;7.3897;500.09735;443.56274;456.26419;458.22552;18.1036;36.11707;35.92421;29.62652;20.71742;20.6348;0.41797;0.84591; 
59.9635;62.71135;64.22673;63.85279;69.00476;73.9108;73.9108;-36.78526;-73.0958;1617.86865;1537.88159;1;1597.04797;-36.5;-73;10.22088;0.72547;0.07098;7.38822;500.164;443.57858;456.2984;458.25549;18.09824;36.12706;35.93014;29.6271;20.71924;20.63571;0.41791;0.84622; 
59.96758;62.71486;64.24252;63.86858;69.00945;73.92897;73.92897;-36.78501;-73.09605;1630.67078;1550.01538;1;1609.85522;-36.5;-73;10.22082;0.72537;0.07097;7.38942;500.17014;443.56931;456.2865;458.24146;18.08311;36.13658;35.92754;29.62354;20.7161;20.63288;0.41772;0.84644; 
59.97095;62.71606;64.25485;63.88102;69.01334;73.94317;73.94317;-36.78479;-73.09629;1642.32056;1562.35608;1;1621.50476;-36.5;-73;10.22163;0.72532;0.07096;7.39448;500.12756;443.55945;456.27911;458.24442;18.08669;36.12778;35.92273;29.62285;20.71409;20.63263;0.41776;0.84616; 
59.97232;62.71523;64.26513;63.89151;69.01492;73.95499;73.95499;-36.78456;-73.09653;1654.07031;1574.72021;1;1633.25354;-36.5;-73;10.22242;0.72532;0.07095;7.39155;500.08182;443.54868;456.29568;458.25244;18.09911;36.11421;35.92065;29.62435;20.71562;20.63358;0.41791;0.84579; 
59.97221;62.71517;64.27617;63.90271;69.01479;73.9677;73.9677;-36.78433;-73.09677;1665.7804;1586.50952;1;1644.96594;-36.5;-73;10.22246;0.72536;0.07096;7.39232;500.10138;443.55566;456.32361;458.28073;18.1041;36.11387;35.92446;29.62649;20.7184;20.63567;0.41798;0.84581; 
59.97235;62.71635;64.28839;63.91495;69.01495;73.98177;73.98177;-36.78411;-73.09702;1677.3949;1598.35193;1;1656.5791;-36.5;-73;10.22204;0.72535;0.07096;7.39041;500.13702;443.55566;456.3302;458.28928;18.09527;36.1246;35.92754;29.62579;20.7187;20.63575;0.41787;0.84612; 
59.97366;62.71665;64.29982;63.92641;69.01646;73.99491;73.9949;-36.78389;-73.09726;1689.1084;1610.37781;1;1668.28979;-36.5;-73;10.222;0.72531;0.07096;7.39512;500.10934;443.53635;456.31107;458.27832;18.08777;36.1281;35.92444;29.62388;20.71661;20.63501;0.41776;0.84618; 
59.97372;62.71575;64.31003;63.93676;69.01653;74.00666;74.00666;-36.78367;-73.09751;1700.83582;1623.20166;1;1680.01978;-36.5;-73;10.22271;0.72533;0.07095;7.39373;500.08545;443.52951;456.31839;458.29208;18.09797;36.11785;35.92369;29.62524;20.71731;20.63668;0.41789;0.84591; 
59.97315;62.71503;64.32045;63.94728;69.01588;74.01865;74.01865;-36.78345;-73.09776;1712.58276;1635.48889;1;1691.77026;-36.5;-73;10.22285;0.72535;0.07095;7.39059;500.0834;443.52856;456.32788;458.30276;18.10373;36.11388;35.92483;29.62639;20.71872;20.63768;0.41796;0.84581; 
59.97194;62.71416;64.33062;63.95754;69.01448;74.03036;74.03036;-36.78324;-73.09801;1724.22632;1647.67285;1;1703.41235;-36.5;-73;10.22252;0.72537;0.07096;7.39132;500.08163;443.51675;456.33017;458.30722;18.10002;36.11917;35.92629;29.62648;20.71963;20.63859;0.4179;0.84597; 
59.97136;62.71368;64.34118;63.96815;69.01381;74.04251;74.0425;-36.78303;-73.09827;1735.85852;1659.84961;1;1715.04822;-36.5;-73;10.22249;0.72539;0.07096;7.39036;500.09131;443.50974;456.33286;458.3132;18.09869;36.12197;35.92802;29.62657;20.72014;20.6395;0.41788;0.84607; 
59.97115;62.71335;64.35195;63.97895;69.01357;74.0549;74.05489;-36.78282;-73.09853;1747.52637;1672.06812;1;1726.7146;-36.5;-73;10.22257;0.72538;0.07096;7.39138;500.08731;443.50052;456.3237;458.31503;18.0982;36.1218;35.92782;29.62611;20.71953;20.63987;0.41788;0.84606; 
59.97018;62.71202;64.36163;63.98874;69.01245;74.06605;74.06606;-36.78262;-73.09879;1759.13123;1684.2251;1;1738.31506;-36.5;-73;10.2226;0.7254;0.07096;7.39212;500.06076;443.48636;456.31882;458.31256;18.09935;36.1201;35.92668;29.62624;20.71972;20.64049;0.41788;0.84601; 
59.96853;62.71094;64.37166;63.99885;69.01056;74.07758;74.07759;-36.78241;-73.09906;1770.82788;1696.48303;1;1750.01428;-36.5;-73;10.22279;0.72543;0.07096;7.39101;500.06396;443.48056;456.32968;458.3222;18.10435;36.11737;35.92871;29.6273;20.7213;20.64182;0.41794;0.84596; 
59.96702;62.71029;64.3818;64.00903;69.00881;74.08925;74.08925;-36.78221;-73.09932;1782.21594;1708.42175;1;1761.41138;-36.5;-73;10.2226;0.72544;0.07096;7.39126;500.06735;443.47482;456.32904;458.32336;18.10289;36.12007;35.92981;29.6274;20.72184;20.64227;0.41792;0.84605; 
59.96642;62.70909;64.39246;64.01976;69.00813;74.10152;74.10153;-36.78199;-73.0996;1794.64319;1721.18262;1;1773.83826;-36.5;-73;10.22248;0.72546;0.07097;7.38998;500.05856;443.45807;456.32803;458.31549;18.10067;36.12255;35.93033;29.62704;20.72245;20.64238;0.41788;0.84613; 
59.9646;62.70774;64.40228;64.02966;69.00603;74.11282;74.11282;-36.78179;-73.09988;1806.40247;1731.83972;1;1785.5979;-36.5;-73;10.22263;0.72549;0.07097;7.39052;500.06149;443.4483;456.33002;458.32236;18.10393;36.12111;35.93219;29.6277;20.72338;20.64377;0.41792;0.84612; 
59.9632;62.7065;64.41237;64.03979;69.00442;74.12443;74.12442;-36.78159;-73.10016;1818.32178;1742.85571;1;1797.52295;-36.5;-73;10.22246;0.72551;0.07097;7.39019;500.04892;443.43936;456.32944;458.32028;18.10345;36.12244;35.93228;29.62808;20.72409;20.64433;0.4179;0.84615; 
59.96136;62.70548;64.42289;64.05038;69.0023;74.13654;74.13654;-36.78139;-73.10045;1830.42432;1754.12256;1;1809.6449;-36.5;-73;10.22246;0.72554;0.07098;7.3912;500.05896;443.43253;456.33173;458.32639;18.1048;36.12316;35.93441;29.62855;20.725;20.64538;0.41792;0.8462; 
59.9601;62.70492;64.43344;64.06095;69.00085;74.14868;74.14867;-36.78119;-73.10072;1842.07422;1764.97229;1;1821.27124;-36.5;-73;10.22223;0.72555;0.07098;7.39157;500.06293;443.4223;456.32541;458.32233;18.10089;36.12742;35.93523;29.62793;20.72493;20.64542;0.41786;0.84633; 
